"51","DE_GO_50M2","6.26","2022-07-09 12:11:13"
"52","DE_GO_50M2","6.46","2022-07-09 12:11:13"
"53","DE_GO_50M2","5.5","2022-07-09 12:11:13"
"54","DE_GO_50M2","6.8","2022-07-09 12:11:13"
"55","DE_GO_50M2","5.7","2022-07-09 12:11:13"
"56","DE_GO_50M2","5.01","2022-07-09 12:11:13"
"57","DE_GO_50M2","6.18","2022-07-09 12:11:13"
"58","DE_GO_50M2","6.22","2022-07-09 12:11:13"
"59","DE_GO_50M2","6.27","2022-07-09 12:11:13"
"60","DE_GO_50M2","6.56","2022-07-09 12:11:13"
"61","DE_GO_50M2","6.02","2022-07-09 12:11:13"
"62","DE_GO_50M2","5.7","2022-07-09 12:11:14"
"63","DE_GO_50M2","4.8","2022-07-09 12:11:14"
"64","DE_GO_50M2","6.45","2022-07-09 12:11:14"
"65","DE_GO_50M2","6.27","2022-07-09 12:11:14"
"66","DE_GO_50M2","6.59","2022-07-09 12:11:14"
"67","DE_GO_50M2","6.5","2022-07-09 12:11:14"
"68","DE_GO_50M2","5.97","2022-07-09 12:11:14"
"69","DE_GO_50M2","6.27","2022-07-09 12:11:14"
"70","DE_GO_50M2","6.71","2022-07-09 12:11:14"
"71","DE_GO_50M2","5.7","2022-07-09 12:11:14"
"72","DE_GO_50M2","5.88","2022-07-09 12:11:14"
"73","DE_GO_50M2","6.24","2022-07-09 12:11:14"
"74","DE_GO_50M2","6.57","2022-07-09 12:11:14"
"75","DE_GO_50M2","6.58","2022-07-09 12:11:14"
"76","DE_GO_50M2","6.15","2022-07-09 12:11:14"
"77","DE_GO_50M2","6.35","2022-07-09 12:11:14"
"78","DE_GO_50M2","6.48","2022-07-09 12:11:14"
"79","DE_GO_50M2","6.08","2022-07-09 12:11:14"
"80","DE_GO_50M2","6.15","2022-07-09 12:11:14"
"81","DE_GO_50M2","6.32","2022-07-09 12:11:15"
"82","DE_GO_50M2","6.47","2022-07-09 12:11:15"
"83","DE_GO_50M2","5","2022-07-09 12:11:15"
"84","DE_GO_50M2","6.62","2022-07-09 12:11:15"
"85","DE_GO_50M2","6.42","2022-07-09 12:11:15"
"86","DE_GO_50M2","6.46","2022-07-09 12:11:15"
"87","DE_GO_50M2","5","2022-07-09 12:11:15"
"88","DE_GO_50M2","5.4","2022-07-09 12:11:15"
"89","DE_GO_50M2","6.55","2022-07-09 12:11:15"
"90","DE_GO_50M2","6.87","2022-07-09 12:11:15"
"91","DE_GO_50M2","6.22","2022-07-09 12:11:15"
"92","DE_GO_50M2","6.51","2022-07-09 12:11:15"
"93","DE_GO_50M2","6.6","2022-07-09 12:11:15"
"94","DE_GO_50M2","5.9","2022-07-09 12:11:15"
"95","DE_GO_50M2","6.37","2022-07-09 12:11:16"
"96","DE_GO_50M2","5.7","2022-07-09 12:11:16"
"97","DE_GO_50M2","6.13","2022-07-09 12:11:16"
"98","DE_GO_50M2","6.89","2022-07-09 12:11:16"
"99","DE_GO_50M2","6.4","2022-07-09 12:11:16"
"100","DE_GO_50M2","6.17","2022-07-09 12:11:16"
"101","DE_GO_50M2","6.57","2022-07-09 12:11:16"
"102","DE_GO_50M2","6.48","2022-07-09 12:11:16"
"103","DE_GO_50M2","6.29","2022-07-09 12:11:16"
"104","DE_GO_50M2","5.7","2022-07-09 12:11:16"
"105","DE_GO_50M2","6.33","2022-07-09 12:11:16"
"106","DE_GO_50M2","6.49","2022-07-09 12:11:16"
"107","DE_GO_50M2","6.34","2022-07-09 12:11:16"
"108","DE_GO_50M2","6.25","2022-07-09 12:11:17"
"109","DE_GO_50M2","6.39","2022-07-09 12:11:17"
"110","DE_GO_50M2","6.4","2022-07-09 12:11:17"
"111","DE_GO_50M2","6.41","2022-07-09 12:11:17"
"112","DE_GO_50M2","6.4","2022-07-09 12:11:17"
"113","DE_GO_50M2","5.4","2022-07-09 12:11:17"
"114","DE_GO_50M2","6.3","2022-07-09 12:11:17"
"115","DE_GO_50M2","6.43","2022-07-09 12:11:17"
"116","DE_GO_50M2","6.1","2022-07-09 12:11:17"
"117","DE_GO_50M2","6.5","2022-07-09 12:11:17"
"118","DE_GO_50M2","6.1","2022-07-09 12:11:17"
"119","DE_GO_50M2","6.73","2022-07-09 12:11:17"
"120","DE_GO_50M2","6.7","2022-07-09 12:11:17"
"121","DE_GO_50M2","5.1","2022-07-09 12:11:17"
"122","DE_GO_50M2","6.2","2022-07-09 12:11:17"
"123","DE_GO_50M2","6.2","2022-07-09 12:11:17"
"124","DE_GO_50M2","5.3","2022-07-09 12:11:17"
"125","DE_GO_50M2","6.5","2022-07-09 12:11:18"
"126","DE_GO_50M2","5.67","2022-07-09 12:11:18"
"127","DE_GO_50M2","4.9","2022-07-09 12:11:18"
"128","DE_GO_50M2","5.93","2022-07-09 12:11:18"
"129","DE_GO_50M2","6.2","2022-07-09 12:11:18"
"130","DE_GO_50M2","6.3","2022-07-09 12:11:18"
"131","DE_GO_50M2","6.2","2022-07-09 12:11:18"
"132","DE_GO_50M2","6.2","2022-07-09 12:11:18"
"133","DE_GO_50M2","6.67","2022-07-09 12:11:18"
"134","DE_GO_50M2","6.37","2022-07-09 12:11:18"
"135","DE_GO_50M2","6.4","2022-07-09 12:11:18"
"136","DE_GO_50M2","5.4","2022-07-09 12:11:18"
"137","DE_GO_50M2","6.3","2022-07-09 12:11:18"
"138","DE_GO_50M2","6.57","2022-07-09 12:11:18"
"139","DE_GO_50M2","6.37","2022-07-09 12:11:18"
"140","DE_GO_50M2","6.4","2022-07-09 12:11:18"
"141","DE_GO_50M2","6.27","2022-07-09 12:11:18"
"142","DE_GO_50M2","6.67","2022-07-09 12:11:18"
"143","DE_GO_50M2","6.4","2022-07-09 12:11:18"
"144","DE_GO_50M2","6.5","2022-07-09 12:11:19"
"145","DE_GO_50M2","6.3","2022-07-09 12:11:19"
"146","DE_GO_50M2","6.07","2022-07-09 12:11:19"
"147","DE_GO_50M2","5.6","2022-07-09 12:11:19"
"148","DE_GO_50M2","4.6","2022-07-09 12:11:19"
"149","DE_GO_50M2","6.33","2022-07-09 12:11:19"
"150","DE_GO_50M2","5.2","2022-07-09 12:11:19"
"151","DE_GO_50M2","6.2","2022-07-09 12:11:19"
"152","DE_GO_50M2","6.8","2022-07-09 12:11:19"
"153","DE_GO_50M2","6.37","2022-07-09 12:11:19"
"154","DE_GO_50M2","6.2","2022-07-09 12:11:19"
"155","DE_GO_50M2","6.7","2022-07-09 12:11:19"
"156","DE_GO_50M2","6.3","2022-07-09 12:11:19"
"157","DE_GO_50M2","6.23","2022-07-09 12:11:19"
"158","DE_GO_50M2","6.43","2022-07-09 12:11:19"
"159","DE_GO_50M2","6.63","2022-07-09 12:11:19"
"160","DE_GO_50M2","6.13","2022-07-09 12:11:20"
"161","DE_GO_50M2","6.53","2022-07-09 12:11:20"
"162","DE_GO_50M2","6.27","2022-07-09 12:11:20"
"163","DE_GO_50M2","6.3","2022-07-09 12:11:20"
"164","DE_GO_50M2","5.2","2022-07-09 12:11:20"
"165","DE_GO_50M2","6.5","2022-07-09 12:11:20"
"166","DE_GO_50M2","5.93","2022-07-09 12:11:20"
"167","DE_GO_50M2","6.03","2022-07-09 12:11:20"
"168","DE_GO_50M2","6.27","2022-07-09 12:11:20"
"169","DE_GO_50M2","6.5","2022-07-09 12:11:20"
"170","DE_GO_50M2","4.7","2022-07-09 12:11:20"
"171","DE_GO_50M2","6.34","2022-07-09 12:11:20"
"172","DE_GO_50M2","6.9","2022-07-09 12:11:20"
"173","DE_GO_50M2","5.8","2022-07-09 12:11:20"
"174","DE_GO_50M2","6.29","2022-07-09 12:11:20"
"175","DE_GO_50M2","6.34","2022-07-09 12:11:20"
"176","DE_GO_50M2","5.8","2022-07-09 12:11:20"
"177","DE_GO_50M2","6.51","2022-07-09 12:11:20"
"178","DE_GO_50M2","6.76","2022-07-09 12:11:20"
"179","DE_GO_50M2","6.56","2022-07-09 12:11:20"
"180","DE_GO_50M2","6.59","2022-07-09 12:11:20"
"181","DE_GO_50M2","6.49","2022-07-09 12:11:20"
"182","DE_GO_50M2","6.75","2022-07-09 12:11:20"
"183","DE_GO_50M2","6.51","2022-07-09 12:11:20"
"184","DE_GO_50M2","6.61","2022-07-09 12:11:20"
"185","DE_GO_50M2","6.53","2022-07-09 12:11:20"
"186","DE_GO_50M2","6.11","2022-07-09 12:11:20"
"187","DE_GO_50M2","6.85","2022-07-09 12:11:20"
"188","DE_GO_50M2","5.94","2022-07-09 12:11:20"
"189","DE_GO_50M2","6.22","2022-07-09 12:11:20"
"190","DE_GO_50M2","5.2","2022-07-09 12:11:20"
"191","DE_GO_50M2","6.65","2022-07-09 12:11:20"
"192","DE_GO_50M2","6.67","2022-07-09 12:11:20"
"193","DE_GO_50M2","6.65","2022-07-09 12:11:20"
"194","DE_GO_50M2","6.77","2022-07-09 12:11:20"
"195","DE_GO_50M2","5.5","2022-07-09 12:11:20"
"196","DE_GO_50M2","6.48","2022-07-09 12:11:20"
"197","DE_GO_50M2","6.57","2022-07-09 12:11:20"
"198","DE_GO_50M2","6.37","2022-07-09 12:11:21"
"199","DE_GO_50M2","5.5","2022-07-09 12:11:21"
"200","DE_GO_50M2","6.91","2022-07-09 12:11:21"
"201","DE_GO_50M2","6.68","2022-07-09 12:11:21"
"202","DE_GO_50M2","6.56","2022-07-09 12:11:21"
"203","DE_GO_50M2","6.33","2022-07-09 12:11:21"
"204","DE_GO_50M2","6.59","2022-07-09 12:11:21"
"205","DE_GO_50M2","6.44","2022-07-09 12:11:21"
"206","DE_GO_50M2","6.64","2022-07-09 12:11:21"
"207","DE_GO_50M2","5.77","2022-07-09 12:11:21"
"208","DE_GO_50M2","6.54","2022-07-09 12:11:21"
"209","DE_GO_50M2","5.6","2022-07-09 12:11:21"
"210","DE_GO_50M2","6.66","2022-07-09 12:11:21"
"211","DE_GO_50M2","6.16","2022-07-09 12:11:21"
"212","DE_GO_50M2","6.32","2022-07-09 12:11:21"
"213","DE_GO_50M2","6.42","2022-07-09 12:11:21"
"214","DE_GO_50M2","6.67","2022-07-09 12:11:21"
"215","DE_GO_50M2","6.73","2022-07-09 12:11:21"
"216","DE_GO_50M2","6.37","2022-07-09 12:11:21"
"217","DE_GO_50M2","6.68","2022-07-09 12:11:21"
"218","DE_GO_50M2","6.64","2022-07-09 12:11:21"
"219","DE_GO_50M2","6.38","2022-07-09 12:11:21"
"220","DE_GO_50M2","5.5","2022-07-09 12:11:21"
"221","DE_GO_50M2","5.3","2022-07-09 12:11:21"
"222","DE_GO_50M2","6.45","2022-07-09 12:11:21"
"223","DE_GO_50M2","6.22","2022-07-09 12:11:21"
"224","DE_GO_50M2","6.19","2022-07-09 12:11:21"
"225","DE_GO_50M2","5.1","2022-07-09 12:11:21"
"226","DE_GO_50M2","6.36","2022-07-09 12:11:21"
"227","DE_GO_50M2","6.39","2022-07-09 12:11:21"
"228","DE_GO_50M2","6.6","2022-07-09 12:11:21"
"229","DE_GO_50M2","6.62","2022-07-09 12:11:22"
"230","DE_GO_50M2","5.5","2022-07-09 12:11:22"
"231","DE_GO_50M2","6.53","2022-07-09 12:11:22"
"232","DE_GO_50M2","6.26","2022-07-09 12:11:22"
"233","DE_GO_50M2","6.32","2022-07-09 12:11:22"
"234","DE_GO_50M2","5.87","2022-07-09 12:11:22"
"235","DE_GO_50M2","6.27","2022-07-09 12:11:22"
"236","DE_GO_50M2","6.57","2022-07-09 12:11:22"
"237","DE_GO_50M2","6.53","2022-07-09 12:11:22"
"238","DE_GO_50M2","6.47","2022-07-09 12:11:22"
"239","DE_GO_50M2","6.56","2022-07-09 12:11:22"
"240","DE_GO_50M2","6.61","2022-07-09 12:11:22"
"241","DE_GO_50M2","6.57","2022-07-09 12:11:22"
"242","DE_GO_50M2","5.96","2022-07-09 12:11:22"
"243","DE_GO_50M2","6.35","2022-07-09 12:11:22"
"244","DE_GO_50M2","6.75","2022-07-09 12:11:22"
"245","DE_GO_50M2","5.4","2022-07-09 12:11:22"
"246","DE_GO_50M2","6.16","2022-07-09 12:11:22"
"247","DE_GO_50M2","5.5","2022-07-09 12:11:22"
"248","DE_GO_50M2","6.57","2022-07-09 12:11:22"
"249","DE_GO_50M2","6.75","2022-07-09 12:11:22"
"250","DE_GO_50M2","6.29","2022-07-09 12:11:22"
"251","DE_GO_50M2","6.56","2022-07-09 12:11:22"
"252","DE_GO_50M2","6.51","2022-07-09 12:11:22"
"253","DE_GO_50M2","5.5","2022-07-09 12:11:22"
"254","DE_GO_50M2","6.59","2022-07-09 12:11:22"
"255","DE_GO_50M2","5.98","2022-07-09 12:11:22"
"256","DE_GO_50M2","6.44","2022-07-09 12:11:22"
"257","DE_GO_50M2","6.68","2022-07-09 12:11:23"
"258","DE_GO_50M2","6.31","2022-07-09 12:11:23"
"259","DE_GO_50M2","6.87","2022-07-09 12:11:23"
"260","DE_GO_50M2","5.6","2022-07-09 12:11:23"
"261","DE_GO_50M2","4.8","2022-07-09 12:11:23"
"262","DE_GO_50M2","6.36","2022-07-09 12:11:23"
"263","DE_GO_50M2","6.81","2022-07-09 12:11:23"
"264","DE_GO_50M2","6.43","2022-07-09 12:11:23"
"265","DE_GO_50M2","6.32","2022-07-09 12:11:23"
"266","DE_GO_50M2","6.47","2022-07-09 12:11:23"
"267","DE_GO_50M2","6.17","2022-07-09 12:11:23"
"268","DE_GO_50M2","4.5","2022-07-09 12:11:23"
"269","DE_GO_50M2","6.34","2022-07-09 12:11:23"
"270","DE_GO_50M2","5.91","2022-07-09 12:11:23"
"271","DE_GO_50M2","6.69","2022-07-09 12:11:23"
"272","DE_GO_50M2","6.81","2022-07-09 12:11:23"
"273","DE_GO_50M2","6.25","2022-07-09 12:11:23"
"274","DE_GO_50M2","6.66","2022-07-09 12:11:23"
"275","DE_GO_50M2","6.17","2022-07-09 12:11:23"
"276","DE_GO_50M2","6.58","2022-07-09 12:11:23"
"277","DE_GO_50M2","5.8","2022-07-09 12:11:23"
"278","DE_GO_50M2","6.1","2022-07-09 12:11:23"
"279","DE_GO_50M2","6.2","2022-07-09 12:11:23"
"280","DE_GO_50M2","6","2022-07-09 12:11:23"
"281","DE_GO_50M2","6","2022-07-09 12:11:23"
"282","DE_GO_50M2","6.2","2022-07-09 12:11:23"
"283","DE_GO_50M2","5.9","2022-07-09 12:11:23"
"284","DE_GO_50M2","6.2","2022-07-09 12:11:23"
"285","DE_GO_50M2","6.3","2022-07-09 12:11:23"
"286","DE_GO_50M2","6.3","2022-07-09 12:11:23"
"287","DE_GO_50M2","6.2","2022-07-09 12:11:23"
"288","DE_GO_50M2","6.2","2022-07-09 12:11:23"
"289","DE_GO_50M2","6.1","2022-07-09 12:11:23"
"290","DE_GO_50M2","5.9","2022-07-09 12:11:23"
"291","DE_GO_50M2","6.3","2022-07-09 12:11:24"
"292","DE_GO_50M2","6.2","2022-07-09 12:11:24"
"293","DE_GO_50M2","6.2","2022-07-09 12:11:24"
"294","DE_GO_50M2","6.2","2022-07-09 12:11:24"
"295","DE_GO_50M2","5.7","2022-07-09 12:11:24"
"296","DE_GO_50M2","6.5","2022-07-09 12:11:24"
"297","DE_GO_50M2","6.1","2022-07-09 12:11:24"
"298","DE_GO_50M2","6.5","2022-07-09 12:11:24"
"299","DE_GO_50M2","5.8","2022-07-09 12:11:24"
"300","DE_GO_50M2","5.9","2022-07-09 12:11:24"
"301","DE_GO_50M2","5.9","2022-07-09 12:11:24"
"302","DE_GO_50M2","6.3","2022-07-09 12:11:24"
"303","DE_GO_50M2","6.3","2022-07-09 12:11:24"
"304","DE_GO_50M2","6.1","2022-07-09 12:11:24"
"305","DE_GO_50M2","6","2022-07-09 12:11:24"
"306","DE_GO_50M2","6","2022-07-09 12:11:24"
"307","DE_GO_50M2","6.4","2022-07-09 12:11:24"
"308","DE_GO_50M2","6.2","2022-07-09 12:11:24"
"309","DE_GO_50M2","6.1","2022-07-09 12:11:24"
"310","DE_GO_50M2","6.1","2022-07-09 12:11:24"
"311","DE_GO_50M2","6.7","2022-07-09 12:11:24"
"312","DE_GO_50M2","6.7","2022-07-09 12:11:24"
"313","DE_GO_50M2","6.3","2022-07-09 12:11:24"
"314","DE_GO_50M2","6.3","2022-07-09 12:11:24"
"315","DE_GO_50M2","6.4","2022-07-09 12:11:24"
"316","DE_GO_50M2","6.2","2022-07-09 12:11:24"
"317","DE_GO_50M2","6.5","2022-07-09 12:11:24"
"318","DE_GO_50M2","6.6","2022-07-09 12:11:24"
"319","DE_GO_50M2","6.7","2022-07-09 12:11:24"
"320","DE_GO_50M2","6.4","2022-07-09 12:11:24"
"321","DE_GO_50M2","6","2022-07-09 12:11:24"
"322","DE_GO_50M2","6.7","2022-07-09 12:11:24"
"323","DE_GO_50M2","6.3","2022-07-09 12:11:24"
"324","DE_GO_50M2","6.1","2022-07-09 12:11:24"
"325","DE_GO_50M2","5.9","2022-07-09 12:11:24"
"326","DE_GO_50M2","5.7","2022-07-09 12:11:24"
"327","DE_GO_50M2","6.2","2022-07-09 12:11:24"
"328","DE_GO_50M2","6.2","2022-07-09 12:11:24"
"329","DE_GO_50M2","6.5","2022-07-09 12:11:24"
"330","DE_GO_50M2","6.2","2022-07-09 12:11:25"
"331","DE_GO_50M2","6.3","2022-07-09 12:11:25"
"332","DE_GO_50M2","6.2","2022-07-09 12:11:25"
"333","DE_GO_50M2","6.2","2022-07-09 12:11:25"
"334","DE_GO_50M2","6.5","2022-07-09 12:11:25"
"335","DE_GO_50M2","6.3","2022-07-09 12:11:25"
"336","DE_GO_50M2","6.2","2022-07-09 12:11:25"
"337","DE_GO_50M2","6.2","2022-07-09 12:11:25"
"338","DE_GO_50M2","6.3","2022-07-09 12:11:25"
"339","DE_GO_50M2","6.13","2022-07-09 12:11:25"
"340","DE_GO_50M2","6.36","2022-07-09 12:11:25"
"341","DE_GO_50M2","6.4","2022-07-09 12:11:25"
"342","DE_GO_50M2","5.66","2022-07-09 12:11:25"
"343","DE_GO_50M2","5.82","2022-07-09 12:11:25"
"344","DE_GO_50M2","4.9","2022-07-09 12:11:25"
"345","DE_GO_50M2","6.09","2022-07-09 12:11:25"
"346","DE_GO_50M2","6.03","2022-07-09 12:11:25"
"347","DE_GO_50M2","5.3","2022-07-09 12:11:25"
"348","DE_GO_50M2","6.34","2022-07-09 12:11:25"
"349","DE_GO_50M2","5.3","2022-07-09 12:11:25"
"350","DE_GO_50M2","5.1","2022-07-09 12:11:25"
"351","DE_GO_50M2","6.34","2022-07-09 12:11:25"
"352","DE_GO_50M2","6.48","2022-07-09 12:11:25"
"353","DE_GO_50M2","6.26","2022-07-09 12:11:25"
"354","DE_GO_50M2","6.23","2022-07-09 12:11:25"
"355","DE_GO_50M2","6.05","2022-07-09 12:11:25"
"356","DE_GO_50M2","6.37","2022-07-09 12:11:25"
"357","DE_GO_50M2","6.15","2022-07-09 12:11:25"
"358","DE_GO_50M2","6.08","2022-07-09 12:11:25"
"359","DE_GO_50M2","6.34","2022-07-09 12:11:25"
"360","DE_GO_50M2","6.07","2022-07-09 12:11:26"
"361","DE_GO_50M2","6.41","2022-07-09 12:11:26"
"362","DE_GO_50M2","6.01","2022-07-09 12:11:26"
"363","DE_GO_50M2","6.22","2022-07-09 12:11:26"
"364","DE_GO_50M2","6.22","2022-07-09 12:11:26"
"365","DE_GO_50M2","5.2","2022-07-09 12:11:26"
"366","DE_GO_50M2","5.4","2022-07-09 12:11:26"
"367","DE_GO_50M2","6.58","2022-07-09 12:11:26"
"368","DE_GO_50M2","6.08","2022-07-09 12:11:26"
"369","DE_GO_50M2","6.3","2022-07-09 12:11:26"
"370","DE_GO_50M2","5.97","2022-07-09 12:11:26"
"371","DE_GO_50M2","5.99","2022-07-09 12:11:26"
"372","DE_GO_50M2","5.62","2022-07-09 12:11:26"
"373","DE_GO_50M2","6.12","2022-07-09 12:11:26"
"374","DE_GO_50M2","6.51","2022-07-09 12:11:26"
"375","DE_GO_50M2","6.15","2022-07-09 12:11:26"
"376","DE_GO_50M2","6.33","2022-07-09 12:11:26"
"377","DE_GO_50M2","6.26","2022-07-09 12:11:26"
"378","DE_GO_50M2","6.23","2022-07-09 12:11:26"
"379","DE_GO_50M2","5.88","2022-07-09 12:11:26"
"380","DE_GO_50M2","6.32","2022-07-09 12:11:26"
"381","DE_GO_50M2","6.53","2022-07-09 12:11:26"
"382","DE_GO_50M2","6.46","2022-07-09 12:11:26"
"383","DE_GO_50M2","5.3","2022-07-09 12:11:26"
"384","DE_GO_50M2","6.14","2022-07-09 12:11:26"
"385","DE_GO_50M2","5.3","2022-07-09 12:11:26"
"386","DE_GO_50M2","4.6","2022-07-09 12:11:26"
"387","DE_GO_50M2","6.44","2022-07-09 12:11:26"
"388","DE_GO_50M2","6.48","2022-07-09 12:11:26"
"389","DE_GO_50M2","5.51","2022-07-09 12:11:26"
"390","DE_GO_50M2","6.46","2022-07-09 12:11:26"
"391","DE_GO_50M2","6.21","2022-07-09 12:11:26"
"392","DE_GO_50M2","5.55","2022-07-09 12:11:27"
"393","DE_GO_50M2","7.35","2022-07-09 12:11:27"
"394","DE_GO_50M2","7.07","2022-07-09 12:11:27"
"395","DE_GO_50M2","6.91","2022-07-09 12:11:27"
"396","DE_GO_50M2","6.3","2022-07-09 12:11:27"
"397","DE_GO_50M2","6.98","2022-07-09 12:11:27"
"398","DE_GO_50M2","6.86","2022-07-09 12:11:27"
"399","DE_GO_50M2","6.3","2022-07-09 12:11:27"
"400","DE_GO_50M2","7.11","2022-07-09 12:11:27"
"401","DE_GO_50M2","7.21","2022-07-09 12:11:27"
"402","DE_GO_50M2","6.8","2022-07-09 12:11:27"
"403","DE_GO_50M2","6.96","2022-07-09 12:11:27"
"404","DE_GO_50M2","6.96","2022-07-09 12:11:27"
"405","DE_GO_50M2","7.09","2022-07-09 12:11:27"
"406","DE_GO_50M2","6.74","2022-07-09 12:11:27"
"407","DE_GO_50M2","7.23","2022-07-09 12:11:27"
"408","DE_GO_50M2","6.84","2022-07-09 12:11:27"
"409","DE_GO_50M2","6.9","2022-07-09 12:11:27"
"410","DE_GO_50M2","7.13","2022-07-09 12:11:27"
"411","DE_GO_50M2","7.31","2022-07-09 12:11:27"
"412","DE_GO_50M2","6","2022-07-09 12:11:27"
"413","DE_GO_50M2","6.84","2022-07-09 12:11:27"
"414","DE_GO_50M2","6.91","2022-07-09 12:11:27"
"415","DE_GO_50M2","6.94","2022-07-09 12:11:27"
"416","DE_GO_50M2","6.97","2022-07-09 12:11:27"
"417","DE_GO_50M2","6.3","2022-07-09 12:11:27"
"418","DE_GO_50M2","7.03","2022-07-09 12:11:27"
"419","DE_GO_50M2","6.4","2022-07-09 12:11:27"
"420","DE_GO_50M2","7.08","2022-07-09 12:11:27"
"421","DE_GO_50M2","6.97","2022-07-09 12:11:27"
"422","DE_GO_50M2","7.22","2022-07-09 12:11:27"
"423","DE_GO_50M2","6.3","2022-07-09 12:11:27"
"424","DE_GO_50M2","6.82","2022-07-09 12:11:27"
"425","DE_GO_50M2","6.72","2022-07-09 12:11:27"
"426","DE_GO_50M2","6.92","2022-07-09 12:11:27"
"427","DE_GO_50M2","7.11","2022-07-09 12:11:27"
"428","DE_GO_50M2","7.26","2022-07-09 12:11:27"
"429","DE_GO_50M2","6.1","2022-07-09 12:11:27"
"430","DE_GO_50M2","7.33","2022-07-09 12:11:27"
"431","DE_GO_50M2","6.79","2022-07-09 12:11:28"
"432","DE_GO_50M2","7.05","2022-07-09 12:11:28"
"433","DE_GO_50M2","6.94","2022-07-09 12:11:28"
"434","DE_GO_50M2","7.05","2022-07-09 12:11:28"
"435","DE_GO_50M2","6.4","2022-07-09 12:11:28"
"436","DE_GO_50M2","6.82","2022-07-09 12:11:28"
"437","DE_GO_50M2","6.83","2022-07-09 12:11:28"
"438","DE_GO_50M2","7.15","2022-07-09 12:11:28"
"439","DE_GO_50M2","6.81","2022-07-09 12:11:28"
"440","DE_GO_50M2","7.06","2022-07-09 12:11:28"
"441","DE_GO_50M2","6.92","2022-07-09 12:11:28"
"442","DE_GO_50M2","6.4","2022-07-09 12:11:28"
"443","DE_GO_50M2","6.8","2022-07-09 12:11:28"
"444","DE_GO_50M2","6.95","2022-07-09 12:11:28"
"445","DE_GO_50M2","6.88","2022-07-09 12:11:28"
"446","DE_GO_50M2","6.71","2022-07-09 12:11:28"
"447","DE_GO_50M2","7.03","2022-07-09 12:11:28"
"448","DE_GO_50M2","6.86","2022-07-09 12:11:28"
"449","DE_GO_50M2","6.76","2022-07-09 12:11:28"
"450","DE_GO_50M2","6.26","2022-07-09 12:11:28"
"451","DE_GO_50M2","6.64","2022-07-09 12:11:28"
"452","DE_GO_50M2","6.11","2022-07-09 12:11:28"
